n	cds	no	ścieśnić się
n	an	no	owca domowa
a	dmc	yes	nikczemny
a	cds	no	trywialny
n	asm	no	ryby
a	dmc	yes	skąpy
n	an	no	genus capra
n	dmc	yes	jaskiniowiec
n	pr	no	krowy
n	ddp	yes	głupota
n	cds	no	krzyżowanie
a	dmc	yes	zasługujący na pogardę
n	cds	no	blowhard
n	cds	no	ugoå
n	qas	no	człowiek z ludu
n	cds	no	cwaniak
n	pa	yes	herold
n	an	no	kozłowate
n	cds	no	bluff
n	qas	no	blagierstwo
v	asm	no	sięgać po cudze
n	qas	no	ubój
n	asm	no	dupa
n	asm	no	kogut
n	om	no	pozycja anatomiczna
n	om	no	uranismus
n	an	no	codswallop
n	qas	no	gospodarz
n	pr	no	męskiej prostytucji
n	cds	no	świętą relikwię
n	dmc	yes	brakoróbca
n	dmc	yes	grifter
n	cds	no	kuglarz
n	qas	no	tkwić
n	qas	no	jądra
n	svp	no	gnuśność
n	ddp	yes	brakoróbca
n	asm	no	grucha
n	an	no	rekin biały
n	pr	no	wolny związek
a	cds	no	plebejski
n	cds	no	kawalkada
v	cds	no	zginąć
n	cds	no	fujara
n	qas	no	malarz
n	dmc	yes	świnia
n	dmc	yes	nieokrzesaniec
n	re	no	mężobójstwo
a	is	yes	smutny
n	cds	no	dupek
n	an	no	saphead
n	is	yes	bieda
n	svp	no	próżność
n	cds	no	gaoler
n	svp	no	goof-off
n	ddp	yes	szarlatan
n	re	no	morderstw
n	ddp	yes	dałn
v	cds	no	umrzeć
n	om	no	zadek
n	cds	no	żyleta
n	an	no	carcharodon capensis
a	qas	no	powszedni
n	ps	yes	czarne kobiety
n	dmc	yes	chuligan
n	pa	yes	minister
n	qas	no	rudera
n	asf	no	barani łeb
n	an	no	lisica
n	pr	no	kurwa crack
n	an	no	ulicznica
n	cds	no	pedantyczny
n	ps	yes	romowie
n	dmc	yes	obłudnik
n	an	no	knucklehead
n	cds	no	bufonady
n	asm	no	ruchanie się
n	ddp	yes	twirp
n	qas	no	rolników
n	ps	yes	tłuk
n	asm	no	opalać
n	an	no	patsy
n	cds	no	zaśmiecać
n	an	no	flirciara
n	cds	no	lapsus
n	cds	no	próżność
n	cds	no	odpady
n	qas	no	klaczy nest
n	cds	no	kasyno
a	asm	no	kawowy
a	svp	no	chytry
n	cds	no	szajlok
n	cds	no	przebiegłość
n	cds	no	nierób
n	re	no	zgwałcenie
n	or	no	czacha
n	asf	no	podmieńca
n	ddp	yes	plebs
a	dmc	yes	nieetyczny
n	qas	no	niedbaluch
n	cds	no	synek
a	an	no	uparty
n	an	no	krowa
n	or	no	dureń
n	cds	no	basałyk
n	an	no	kurczaka
n	re	no	lżenie
n	cds	no	zacofaniec
n	cds	no	dzieci
a	qas	no	klasy średniej
n	pr	no	szmata
n	an	no	rura
n	ps	yes	metojk
n	dmc	yes	rakehell
n	svp	no	rozpusta
n	cds	no	wskaźnik
a	cds	no	płaski
a	cds	no	lewy
n	cds	no	hellion
n	om	no	miłość grecka
n	cds	no	dziesiątki
n	asm	no	wyka bób
n	qas	no	pasożyty fakultatywne
n	qas	no	testis
n	om	no	rzędne
n	cds	no	baran
n	qas	no	kolumny barokowe
n	qas	no	profan
n	rci	yes	cebulak
n	an	no	paszczęka
n	svp	no	zarozumiałość
n	qas	no	partacz
n	an	no	wszy ciała
n	cds	no	kruczek
n	ps	yes	mongoł
n	om	no	sex analny
n	asm	no	idiotka
a	cds	no	durny
n	cds	no	drugi rater
v	re	no	zamęczać
n	pa	yes	burek
a	is	yes	nędzny
n	pa	yes	pogrzeb undertaker
n	dmc	yes	paliwoda
n	qas	no	baron
n	cds	no	narcyzm
n	cds	no	zwykły zjadacz chleba
n	dmc	yes	kurdupel
n	ddp	yes	metazoans
n	an	no	moue
a	cds	no	niemądry
n	cds	no	pipa
n	cds	no	brudzić się
n	dmc	yes	dupa
n	ddf	yes	szpetota
n	an	no	moo-cow
n	dmc	yes	przeciętniak
n	cds	no	pandemonium
n	qas	no	właściciel firmy
n	an	no	epifauna
a	cds	no	zasługujący na pogardę
n	dmc	yes	leser
n	an	no	osły
n	an	no	nieugiętość
a	an	no	skąpy
n	an	no	pipa
n	om	no	transwestyta
n	ps	yes	helmut
n	pa	yes	handlarka ryb
n	asf	no	pochwa człowieka
n	asm	no	fallicyzm
n	re	no	capo di tutti capi
n	cds	no	przeleżeć
n	svp	no	nieprzyjemne
n	ps	yes	kolor czarny
n	re	no	andrus
v	cds	no	zabić się
n	cds	no	zespół
n	an	no	mikroogranizmy
n	asm	no	półgłówek
n	an	no	złość
n	cds	no	złom
n	an	no	grabieżca
n	dmc	yes	dallier
v	re	no	sprzeniewierzyć
n	re	no	oszczerca
n	asf	no	matoł
n	cds	no	figlarz
n	svp	no	lenistwo
n	ps	yes	tuman
n	dmc	yes	pic na wodę, fotomontaż
n	cds	no	szrot
n	ddp	yes	fauna
n	dmc	yes	żłób
n	om	no	liwat
n	svp	no	sknerstwo
n	pa	yes	niezdarność
n	cds	no	siuchta
n	om	no	analny
n	cds	no	capo di tutti capi
n	an	no	hieny
n	pr	no	kochanica
n	pr	no	prostytucji
n	or	no	cipa
n	re	no	złe traktowanie
a	svp	no	drażliwy
a	cds	no	szeregowy
n	cds	no	samozaspokojenie
n	cds	no	naoliwić
n	pr	no	dziewczyna lekkiego prowadzenia
n	cds	no	hypersexual
n	cds	no	gnoić
n	cds	no	gangów młodzieżowych
n	svp	no	ambitność
n	asf	no	głupek
n	ddp	yes	matoł
n	svp	no	angriness
n	an	no	pillager
n	dmc	yes	rajzer
n	qas	no	nieprofesjonalista
n	or	no	arbuz
n	cds	no	zdechlactwo
n	an	no	mizeractwo
a	qas	no	szeregowy
n	re	no	ananas
n	cds	no	mediator
n	cds	no	rabuś
n	ps	yes	metojków
n	re	no	oczerniciel
n	ddf	yes	niezdrowość
n	pr	no	żużel
n	ddp	yes	niepełnosprawność intelektualna
n	an	no	dąsać się
n	cds	no	śmiecić
n	ps	yes	krzyżówka
n	qas	no	pasożytnictwo
n	an	no	pip-squeak
n	dmc	yes	korybant
n	svp	no	ścierpnięcie
n	ps	yes	mieszańca sztucznie
n	an	no	świnia domowa
n	cds	no	lowlife
n	dmc	yes	zakazane
n	cds	no	gagatek
n	an	no	mikrofon szpiegowski
n	cds	no	kundel
v	cds	no	kłapać
n	dmc	yes	bydlę
n	pr	no	motyl nocny
n	cds	no	klozetka
n	re	no	'ndrangheta
n	svp	no	ospałość
n	re	no	znamiona czynu zabronionego
n	om	no	seks analny
n	re	no	abigeatus
n	qas	no	barbarzyńców
n	cds	no	ćwok
n	cds	no	snob
n	pr	no	dziewczyna uliczna
n	cds	no	latryny
n	pa	yes	akademizmu
n	cds	no	biotechnologii roślin
v	asm	no	korespondować
n	svp	no	lubieżne
n	or	no	konserwacyjne
n	ddf	yes	niedołężność
n	svp	no	próżności
n	an	no	floozie
n	asf	no	niepełnosprawność intelektualna w stopniu znacznym
n	cds	no	narcystyczne
a	svp	no	powolny
n	asf	no	pinda
n	an	no	ignorant
n	or	no	bańka
n	re	no	nadużyć policji
n	an	no	konię
n	dmc	yes	niemoralność
a	svp	no	gniewny
v	asm	no	uprawiać seks
n	cds	no	raubritterzy
n	dmc	yes	kłamstwo
n	cds	no	namaścić
n	asf	no	kapuściany łeb
n	ps	yes	prymityw
n	cds	no	nowobogackich
n	cds	no	jezuita
n	ddp	yes	bałwan
n	cds	no	wygłup
n	an	no	zastraszyć
n	cds	no	cykor
n	cds	no	blackball
n	rci	yes	dzikus
n	an	no	soft touch
n	cds	no	szefa mafii
n	dmc	yes	moralistycznych
n	an	no	karzeł
n	ddp	yes	grubianin
n	cds	no	moralistyka
n	or	no	tater
n	cds	no	zakazane
n	cds	no	prankishness
n	an	no	wesz ludzka
n	asm	no	szarpanie
n	cds	no	wisenheimer
n	pr	no	stręczycielka
n	an	no	gębusia
n	an	no	zakuty łeb
v	cds	no	szczękać
n	pr	no	floozie
n	dmc	yes	brzydki zapach
n	pa	yes	jezuita
n	om	no	chłopcoróbstwo
n	dmc	yes	prostak
a	qas	no	żałosny
n	is	yes	społecznym wyrzutkiem
n	or	no	kretyn
n	cds	no	cosa nostra
v	asm	no	przespać się
n	re	no	porywa
n	cds	no	syf
a	is	yes	nieszczęśliwe
n	asf	no	owłosienie łonowe
n	an	no	pinda
n	pa	yes	kopidół
n	cds	no	pospólstwa
n	ps	yes	pała
n	qas	no	załogi
n	cds	no	caitiff
n	cds	no	sad sack
n	qas	no	ogar
n	om	no	krzyż dressing
n	dmc	yes	kłamca
n	cds	no	szelest bydła
n	an	no	mięczaki
n	asm	no	debilizm
n	ps	yes	judaista
n	pa	yes	barbarzyńca
n	cds	no	macher
n	cds	no	intelektualistka
n	re	no	oprawca
v	cds	no	stukotać
n	ddp	yes	mruk
n	pr	no	konkubent
n	an	no	mizerota
n	an	no	rekiny
v	cds	no	zaćmić się
n	pa	yes	urzędnik
n	pr	no	john
n	cds	no	fortel
n	ddf	yes	niepełnosprawnością ruchową
n	cds	no	tchórzostwo
n	ddp	yes	niedbaluch
n	re	no	oszczerczych
n	qas	no	opuszczony statek
n	cds	no	plemię
n	asm	no	brunatnieć
n	asf	no	borsuk
n	re	no	ancymon
n	qas	no	spoczywać
n	re	no	aferzysta
n	re	no	piractwo
n	an	no	podrząd blattaria
n	an	no	Żarłacz biały
n	an	no	carcharias verus
n	ddp	yes	pudden-head
v	cds	no	pchać w siebie
n	qas	no	łgarstwo
n	svp	no	pucha
n	ddp	yes	kretyństwo
n	an	no	frenatae
n	qas	no	zgodności
n	cds	no	podlizuch
n	cds	no	obijać się
n	cds	no	upośledzenie umysłowe lekkie
n	om	no	aboral
n	om	no	branie w dupę
n	cds	no	dezynfekować
n	cds	no	tchórzem
n	an	no	poulet
n	an	no	sciaenops ocellatus
n	ps	yes	plebejusz
n	re	no	slayer
n	cds	no	dziewosłęb
n	re	no	morderców
n	qas	no	bloopers
n	re	no	znęcanie się
n	or	no	cucurbita maxima
n	cds	no	pała
n	an	no	caimaninae
n	qas	no	chewra
a	cds	no	przeciętny
n	ddp	yes	imbecylu
n	asm	no	członek
n	asf	no	fraszka
n	pr	no	fornicatress
n	qas	no	neandertalczyk
n	qas	no	amerykański biznesmen
n	an	no	aby crocodilia
n	qas	no	domokrążca
n	svp	no	nierób
n	cds	no	relikwia
n	cds	no	wielbiciel
n	an	no	strix varia
n	cds	no	plebs
n	cds	no	prześladowca
n	an	no	snatcher ciało
n	cds	no	fanatyzmu
n	qas	no	barok
v	re	no	sprzeniewierzać
n	asm	no	głupek
n	cds	no	masonów wolnym i uznanym
n	cds	no	potrudzić się
n	an	no	kulbak czarwony
n	re	no	mafia
n	an	no	owiec domowych
n	asm	no	kasztanowy
n	pr	no	hetera
n	qas	no	mieszczanin
n	re	no	rustler bydła
n	ddp	yes	zooerasty
n	re	no	seksualne przestępstwa
a	dmc	yes	okrutny
n	cds	no	wisus
n	cds	no	bellyacher
n	an	no	głup
n	qas	no	odpady metalowe
n	ddf	yes	niesprawność
n	rci	yes	wiochmen
n	ps	yes	osioł
n	re	no	wykończenie
n	cds	no	farmazon
n	cds	no	bigoteria
n	ddf	yes	wyłączyć
n	cds	no	villainess
n	cds	no	walenie konia
a	dmc	yes	drastyczny
a	ddp	yes	durny
n	qas	no	prymityw
v	cds	no	przejść
n	pr	no	bydło
n	cds	no	literacina
a	dmc	yes	bezduszny
n	dmc	yes	łazęga
v	asm	no	natrząsać się
n	dmc	yes	śledziennik
n	an	no	megascops
n	qas	no	krwiopijca
n	cds	no	prosię
n	an	no	shote
n	pr	no	ekonomista
n	cds	no	cheekiness
n	or	no	irish potato
n	cds	no	nimfomanka
n	cds	no	propagandysta
n	cds	no	bujda
n	qas	no	krasomówstwo
n	an	no	żubr amerykański
n	pa	yes	goniec hotelowy
n	ps	yes	cebulak
n	cds	no	japońskich jednostek miary
n	om	no	lesbijka
n	svp	no	zarozumialstwo
n	asf	no	zakuta pała
n	re	no	raper
n	cds	no	pańskość
a	svp	no	napastliwy
n	re	no	oddanie do śmierci
n	svp	no	7 grzechów głównych
n	qas	no	kaloszy
v	asm	no	sypiać
n	ps	yes	ordynus
n	om	no	dureń
n	an	no	epifaunal
a	dmc	yes	brudny
n	qas	no	maruda
n	asm	no	grzmocenie się
n	pr	no	bzdura
n	an	no	trąbka
a	ddf	yes	jednooki
n	asm	no	matoł
n	svp	no	obżarstwo
n	asm	no	broad-bean
n	ps	yes	tłumok
n	or	no	spalony pomarańczowy
a	cds	no	debilny
a	dmc	yes	ociągający się
n	cds	no	dzieciąteczko
n	cds	no	zdesperowany karnych
n	cds	no	satyryzm
n	cds	no	grunge
n	qas	no	przedsiębiorca
n	svp	no	słynąć
n	an	no	pomrowy
n	asm	no	kogucik
n	cds	no	ułomek
n	svp	no	zaczepność
n	qas	no	bamber
n	svp	no	ambicja
n	pr	no	usług seksualnych
n	re	no	kamorra
n	re	no	piraci
a	dmc	yes	nieładny
n	ps	yes	upośledzenie umysłowe znaczne
n	qas	no	motłoch
n	an	no	psittaciformes
n	qas	no	sklepikarz
n	is	yes	ubogi
n	re	no	morderstwa pierwszego stopnia
n	an	no	buzia
a	ddf	yes	kulejący
n	qas	no	robienie makijażu
n	qas	no	przejęzyczenie
n	svp	no	chęć posiadania
n	cds	no	chiseller
n	asm	no	postęp
n	svp	no	pańskość
n	re	no	przestępstw seksualnych
n	an	no	wymoczek
v	cds	no	brząkać
n	ps	yes	biotechnologii roślin
n	re	no	kalumnia
n	dmc	yes	macher
n	asm	no	pierdolenie
n	qas	no	szrot
n	pa	yes	pracownik biurowy
n	cds	no	quidnunc
n	qas	no	cyrk
n	cds	no	koteria
a	om	no	rozliczny
n	pa	yes	profesor college'u
n	asm	no	brunatnić się
n	pa	yes	akademików
n	ddf	yes	crookback
n	ps	yes	judaizmu
n	cds	no	dowcipniś
n	cds	no	sawantka
n	cds	no	codswallop
n	cds	no	troglodyta
n	cds	no	gangi
n	or	no	poove
n	om	no	dama
n	asm	no	tłuk
n	cds	no	oszust
a	dmc	yes	nieludzki
n	cds	no	zaraza
n	asm	no	pieprzyć się
n	ddp	yes	doofus
n	cds	no	nowobogacki
n	dmc	yes	gagatek
n	or	no	punctiliousness
n	qas	no	gospodarzenie się
n	cds	no	pedanteria
n	pa	yes	prościuch
n	cds	no	motłoch-rouser
n	cds	no	maluch
a	cds	no	szablonowy
n	cds	no	przyjęcie
n	dmc	yes	niegrzeczność
n	ps	yes	negro
n	dmc	yes	homunkulus
n	om	no	ciota
n	an	no	kurwiszon
n	an	no	ślimak
n	or	no	baba
n	an	no	złośliwość
n	an	no	mięczaków
n	pa	yes	nauczyciel akademicki
n	dmc	yes	blunderer
n	cds	no	beczka na wodę
n	svp	no	cheapskate
n	cds	no	szelmostwo
n	ddp	yes	głupiec
n	ps	yes	chałaciarz
n	cds	no	klaun
n	qas	no	odpadów komunalnych
n	asm	no	rżnięcie się
n	an	no	zły człowiek
n	dmc	yes	tuman
a	ddp	yes	tępy
n	an	no	prickteaser
n	asf	no	gówienko
n	asf	no	pizda
n	qas	no	odrzuty
n	qas	no	pasożyt fakultatywny
n	qas	no	dyletant
n	re	no	kamora
n	an	no	blattoptera
n	svp	no	złość
n	cds	no	idiota
v	cds	no	targować się
n	an	no	życie zwierząt
n	asm	no	twirp
n	ddp	yes	banialuka
n	cds	no	kolporter
n	or	no	ciotula
n	re	no	łamanie prawa
n	cds	no	zagarnięcie
n	cds	no	sprzedajność
n	cds	no	boo-boo
n	cds	no	flub
n	ddp	yes	tępak
v	cds	no	uschnąć
n	re	no	wyczerpywanie
n	om	no	drag queen
n	rci	yes	żłób
n	an	no	bird of minerva
n	ddp	yes	nieobeznanie
v	asm	no	sprzeniewierzać
n	or	no	nieuk
n	dmc	yes	tak a tak
n	cds	no	łamistrajk
n	om	no	podeszwowej
n	an	no	chaser spódnica
n	qas	no	ordynus
n	is	yes	kutwa
a	ddf	yes	złe
n	cds	no	fundamentalizmu religijnego
n	ddp	yes	ordynus
n	dmc	yes	nieprawda
n	or	no	murphy
n	ddp	yes	kapuściana głowa
n	asm	no	kół
n	cds	no	superbia
n	qas	no	ideologia
n	cds	no	faszyzm
n	pa	yes	księgowych
n	an	no	cuckold
n	cds	no	moralizm
n	om	no	mężołóstwo
n	cds	no	przestępczość
n	qas	no	blooper
n	re	no	bisurman
n	pr	no	pudło
n	ps	yes	karty kary
n	pr	no	dupa
n	cds	no	strachoput
v	cds	no	mazać
v	cds	no	przekwitnąć
n	dmc	yes	libertynizm
n	an	no	bałamutnica
v	asm	no	obśmiewać
n	asf	no	doofus
n	an	no	pijawka
n	cds	no	haczyk
n	cds	no	zelotyzm
n	pr	no	bzdury
a	svp	no	agresywny
n	ddp	yes	pustak
n	pr	no	cipa
n	cds	no	głupol
n	cds	no	nieokrzesaniec
n	cds	no	hierarcha
a	dmc	yes	łajdacki
n	an	no	wół
n	dmc	yes	sad sack
n	an	no	hoax
n	pr	no	dworzan
v	cds	no	rajcować
n	ddp	yes	szarlataneria
n	pr	no	bladź
n	om	no	osoba niepełnosprawna
n	pr	no	córa koryntu
n	ps	yes	opóźniać
n	re	no	terrorystów
n	re	no	plagiat
n	an	no	canis lupus familiaris
n	re	no	przestępstwo sex
n	an	no	gąsię
n	ddp	yes	znachor
a	qas	no	codzienny
n	cds	no	glina
n	asf	no	upośledzenie umysłowe znaczne
n	re	no	czyn niedozwolony
n	ddp	yes	brednia
n	cds	no	fundamentalizmu
n	pr	no	świetlik świętojański
n	ddp	yes	pusty łeb
n	cds	no	mason
n	cds	no	pic na wodę, fotomontaż
n	an	no	muł
n	cds	no	dręczyciel
v	asm	no	wyśmiewać się
n	re	no	wisus
n	dmc	yes	impostor
n	pr	no	dziewka
n	cds	no	odpadów komunalnych
n	pa	yes	fishmonger
n	asm	no	kuśka
n	ps	yes	kraut
n	dmc	yes	cheater
v	re	no	frustrować
n	ddp	yes	parobas
n	cds	no	przekupny
n	re	no	ndrangheta
n	cds	no	wolnomularz
n	qas	no	magniloquence
a	ddf	yes	bezecny
n	om	no	dorsoventral
n	pa	yes	profesora nadzwyczajnego
n	cds	no	toalety
n	or	no	głupi człowiek
n	cds	no	bobo
n	cds	no	bawdyhouse
n	ps	yes	półkrwi
n	cds	no	koniokrad
n	qas	no	przemysłowców
n	cds	no	zakłócić
n	cds	no	dupa wołowa
n	asm	no	pterygiophore
n	svp	no	trencher
n	cds	no	narcism
n	or	no	kapusta głowiasta czerwona
n	cds	no	finagler
n	pa	yes	adwokat
n	cds	no	elegantów
v	cds	no	trzaskać
n	cds	no	patałach
n	re	no	zamachowiec
a	ddf	yes	zły
n	re	no	torturowanie
a	svp	no	rozgniewany
n	cds	no	rajfur
n	qas	no	sterylizować
n	cds	no	bystrość
n	cds	no	sowizrzał
a	om	no	nieidentyczny
n	an	no	facjata
n	ddp	yes	makrofauny
a	cds	no	barbarzyński
n	qas	no	wyselekcjonować
n	asf	no	półgłówek
v	cds	no	usychać
n	om	no	pani wielkiego rodu
n	cds	no	zarozumialstwo
a	cds	no	błyskotliwy
n	cds	no	zawłaszczenie
n	an	no	culicidae
n	an	no	larwa
n	dmc	yes	patałach
n	qas	no	bloodhound
n	om	no	fenkuł włoski
v	cds	no	targować
n	dmc	yes	klaunów
n	cds	no	sztuczka
n	ps	yes	krzyżówki genetyczne
n	ddp	yes	szaleństwo
n	ddp	yes	głąb
n	cds	no	bękart
n	re	no	męczenie
n	cds	no	papparazzi
n	an	no	paszcza
n	ps	yes	mongoloidalna rasa człowieka
n	re	no	napaść na tle seksualnym
n	ps	yes	tułacz
n	svp	no	wałkoń
a	svp	no	ociągający się
n	cds	no	scrawler
n	cds	no	natłuścić
n	asm	no	brąz
n	asf	no	głupi
n	re	no	pirat
n	cds	no	conceitedness
n	pa	yes	specjalny adwokatem
n	an	no	shithead
n	qas	no	duchowy przywódca
n	cds	no	clann
n	cds	no	plota
n	ddf	yes	fizycznie kwestionowanych
n	cds	no	biedaczysko
n	an	no	antylopy kozie
n	asf	no	saphead
n	cds	no	bandyta
n	pr	no	kurtyzana
a	svp	no	sprośny
n	qas	no	don
n	qas	no	architektura baroku
n	cds	no	bombastyczność
n	or	no	barania głowa
n	an	no	kura domowa
n	pr	no	kurwiszcze
n	cds	no	moralizowanie
a	an	no	niezachwiany
n	om	no	niunia
n	ps	yes	afrykańczycy
n	pa	yes	zalotnik
n	dmc	yes	drifter
n	cds	no	stonka
n	asf	no	głąb
n	pa	yes	emerytowany profesor
n	re	no	kradzieży
n	ps	yes	żydek
n	ddp	yes	rumourmonger
n	ddp	yes	ośla głowa
n	svp	no	ciągotki
a	svp	no	leniwy
n	is	yes	żebrak
a	qas	no	ideologiczny
n	re	no	kidnaping
n	or	no	precyzyjność
n	svp	no	łapczywość
a	cds	no	pospolity
n	ddp	yes	codswallop
n	an	no	pudło
n	dmc	yes	phony
a	is	yes	ubogi
n	cds	no	bazgracz
n	cds	no	lud
n	qas	no	lakierowanie
n	cds	no	komik
n	cds	no	grubianin
n	cds	no	bobasek
n	dmc	yes	trikster
n	an	no	komar brzęczący
a	dmc	yes	barbarzyński
n	asf	no	cipa
n	cds	no	nietolerancja religijna
n	svp	no	najeżać się
n	an	no	karaczany
n	asf	no	głupstwo
n	an	no	vipera
n	asm	no	roosting
n	an	no	Żmija zygzakowata
v	asm	no	wyśmiewać
n	pa	yes	palestrant
n	dmc	yes	zło
n	qas	no	pasożyty stałe
a	ps	yes	wściekły
n	cds	no	łamigłówka
n	or	no	głowa budyń
n	ps	yes	dałn
n	qas	no	pijawka
n	cds	no	jaskiniowiec
a	is	yes	ciasny
n	cds	no	głupi człowiek
n	asm	no	prostak
n	re	no	drugiego morderstwa stopni
n	qas	no	farrago
n	an	no	culex pipiens
n	dmc	yes	stawanie się
n	ddp	yes	niepiśmienny człowiek
a	om	no	przeróżny
n	dmc	yes	utracjusz
n	an	no	króliki
n	rci	yes	barbarzyńców
n	ps	yes	idiotyzm
n	an	no	sowy
n	an	no	szumowina
a	cds	no	wyniosły
n	asm	no	bałwan
a	cds	no	bezprawny
n	cds	no	rookie
n	pa	yes	klasy dyplomatyczne
n	om	no	pedał
n	dmc	yes	dewota
n	asm	no	zderzyć się
n	an	no	półanalfabeta
a	dmc	yes	nieprzyzwoity
n	om	no	crossdresser
n	cds	no	potępiony
n	an	no	bufo bufo
a	dmc	yes	brzydki
n	qas	no	barak
v	asm	no	ośmieszać
n	cds	no	zgniłek
n	asm	no	ptak
n	ps	yes	półgłupek
n	cds	no	wiązania
n	an	no	lafirynda
n	cds	no	lichewka
n	re	no	łup
n	cds	no	pies
n	cds	no	kanalizacji
n	cds	no	cienias
n	cds	no	stado
n	cds	no	wyjąwszy
n	asm	no	niepełnosprawność intelektualna w stopniu znacznym
n	pr	no	wycieruch
n	qas	no	kupiec
n	ddp	yes	bumbler
n	dmc	yes	dewocja
n	dmc	yes	łajdus
n	an	no	gyps fulvus
n	an	no	płazy bezogoniaste
n	cds	no	swat
n	dmc	yes	niegrzeczny
v	cds	no	odejść
n	is	yes	obdartus
n	cds	no	bałwochwalstwa
n	re	no	złodziej
n	ddp	yes	zespół upośledzenia umysłowego
n	asf	no	drobnostka
n	svp	no	chytrość
n	cds	no	żółtodziób
n	cds	no	nimfomania
n	dmc	yes	niedbaluch
n	re	no	porwanie
n	cds	no	ubój
n	cds	no	dickhead
n	an	no	syczoń krzykliwy
n	ps	yes	dzikus
n	an	no	brent gęsi
n	om	no	geje
n	ps	yes	bastard
n	svp	no	invidia
n	om	no	homoś
n	om	no	sempiterna
v	re	no	malwersować
n	an	no	trzonkooczne
n	cds	no	dyskryminacji religijnej
n	pr	no	szczur kanalizacja
n	ddp	yes	upośledzenie umysłowe lekkie
n	dmc	yes	zbytnik
n	ps	yes	mestizaje
n	cds	no	bajzel
n	an	no	niechlujnie osoba
n	om	no	samej płci
n	dmc	yes	próżniak
n	asf	no	duperela
n	an	no	zalotnica
n	cds	no	wyjaśnienie
a	qas	no	obłędny
n	cds	no	kamora
n	is	yes	łatek
n	cds	no	newspaperwoman
n	an	no	korwin czerwony
n	cds	no	clotheshorse
n	cds	no	wads
n	re	no	włamywaczka
n	dmc	yes	parias
n	an	no	cienias
n	cds	no	bale-up
n	or	no	kapusta ogrodowa
n	re	no	zbrodnia
n	an	no	carcharodon carcharias
n	an	no	grymas
n	dmc	yes	rozrzutny
n	cds	no	wangler
n	asm	no	debil
n	qas	no	klasy średniej
n	cds	no	motłoch
n	qas	no	opiekun rynku
n	svp	no	indyferencja
n	cds	no	posmarować
n	ddp	yes	arsehole
n	cds	no	literatura wagonowa
n	cds	no	przechera
n	dmc	yes	moralnie upadłego
n	is	yes	brak różnorodności
n	asm	no	shtup
n	cds	no	frajer
n	cds	no	przejęzyczenie się
n	pa	yes	pracownika
n	an	no	krówsko
n	cds	no	pisarz
n	an	no	wywłoka
n	cds	no	plotki
n	an	no	cimicidae
n	cds	no	nowobogacz
a	dmc	yes	zboczony
n	cds	no	barbarzyńców
n	cds	no	literacik
n	cds	no	sitwa
n	cds	no	głupi
n	re	no	wyzywanie
n	cds	no	egghead
n	om	no	wesoły
n	is	yes	biedaczysko
n	an	no	mikroorganizm
n	asf	no	cunt
n	cds	no	patsy
n	cds	no	kłamczuch
n	dmc	yes	próżniaków
n	cds	no	oportunista
n	an	no	ataki rekinów na ludzi
n	ps	yes	nigga
n	om	no	cross-dressing
n	ps	yes	jaskiniowiec
n	cds	no	nauczycieli
n	cds	no	wiejski prostak
n	om	no	niewieściuch
n	cds	no	grzesznica
n	or	no	barani łeb
n	re	no	pozałatwiać
n	or	no	ziemniaki
n	cds	no	zwinięcie
n	cds	no	stróż prawa
n	cds	no	pigmej
n	qas	no	sodbuster
n	dmc	yes	paria
n	qas	no	odpady komunalne
n	cds	no	lichwiarz
n	cds	no	obciążenia
n	ps	yes	gapić się
n	asf	no	folderol
n	ddp	yes	błaznować
n	qas	no	autoinfection
a	svp	no	butny
n	re	no	fałszywe oskarżenie
n	qas	no	dezynfekować
a	ddf	yes	niegodziwy
n	is	yes	biedakiem
n	cds	no	rozgardiasz
n	cds	no	wojny gangów
n	an	no	kulbak czerwony
n	dmc	yes	brygant
n	pa	yes	profesury
n	om	no	transwestytyzm fetyszystyczny
n	asm	no	kpiarz
n	qas	no	zapychacz
n	asm	no	penis
n	ps	yes	pochodzenia afrykańskiego
n	dmc	yes	trickster
n	cds	no	wagon pociągu
n	pr	no	bywalców
n	re	no	fałszywych oskarżeń
n	pr	no	utrzymanka
n	qas	no	bourgeoise
n	ddp	yes	infauna
n	qas	no	amatorszczyzna
n	qas	no	górnolotność
a	an	no	głupi
n	cds	no	szary tłum
n	qas	no	stan średni
n	or	no	cymbał
n	an	no	szkapina
n	asm	no	pustogłów
n	svp	no	zazdroszczenie
n	cds	no	mizerota
n	cds	no	strup
n	cds	no	odpyskować
n	asm	no	uniesienie
n	cds	no	krewni i znajomi królika
n	cds	no	schoolmarm
n	an	no	krokodylowate
n	qas	no	magazynier
n	cds	no	kutas
a	cds	no	standardowy
n	re	no	wymuszenie rozbójnicze
n	re	no	mafii sycylijskiej
a	dmc	yes	smrodliwy
a	cds	no	egoistyczny
n	cds	no	czeladnik
n	om	no	buns
a	ddf	yes	nieprawy
n	or	no	ćwok
n	dmc	yes	diabelstwo
n	an	no	gęba
n	pr	no	picz
n	svp	no	oszczędność
n	an	no	biston betularius
a	an	no	zwierzęcy
n	asm	no	bzykanie
n	qas	no	niezgodność z prawdą
n	dmc	yes	dilly-dallier
n	qas	no	parafii
n	an	no	lampyris noctiluca
n	ddp	yes	dureń
n	or	no	zakuty łeb
n	an	no	reprodukcja zwierzęca
n	an	no	carcharodon
a	ddp	yes	szalony
