ID,Lemma,POS,Synset_ID,Synset_Lemma,Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
AR375,فوضى,n,"['omw-arb-13973059-n', 'omw-arb-13972797-n']",[no_synset_lemma],وصف حياة شخص أو عقله بأنه مضطرب وغير منظم,,حياتك عبارة عن فوضى عارمة.,,cds,no,,,,,,
AR2244,قاتل,n,"['omw-arb-10231087-n', 'omw-arb-10338707-n']","['وغى', 'تعارف', 'صارع', 'لاكم', 'قاتل', 'تبارز', 'قاوم', 'دافع', 'حمى', 'ناضل', 'عرك', 'خاض_معركة', 'اعترض', 'عارض', 'إصتدم_ب', 'تعارك', 'عارك', 'شق_طريقه_بجهد', 'شنّ_حرْبا', 'صان', 'عادى', 'تقاتل', 'خَاضَ_مَعْرَكَة', 'تقدم_بصعوبة', 'حارب', 'كافح', 'ضاد']",الشخص الذي يزهق روح إنسان عمداً، مجرم,,وصفوا الدكتاتور بأنه قاتل شعبه.,,re,no,,,,,,
AR267,قاطع طرق,n,[no_synset],[no_synset_lemma],لص أو مجرم، وتستخدم لوصف شخص يستغل الناس بلا رحمة,,هذا المسؤول أسوأ من قاطع طرق.,,dmc,yes,,,,,,
AR2257,قباحة,n,"['omw-arb-00746033-n', 'omw-arb-04690196-n']","['قباحة', 'جرِيْمة_مُنْكرة', 'فِعْل_شائِن', 'فاْحِشة', 'كبِيْرة', 'فداحة', 'قُبْح', 'شناعة', 'بشاعة']",شدة القبح في الشكل أو الأخلاق أو الفعل,,لم أحتمل قباحة ألفاظه.,,ddf,yes,,,,,,
AR2259,قبح,n,['omw-arb-04690196-n'],[no_synset_lemma],صفة ما هو غير جميل ومثير للنفور في الشكل أو المضمون,,قبح روحه يظهر على وجهه.,,ddf,yes,,,,,,
AR762,قبلية,n,['omw-arb-05954807-n'],[no_synset_lemma],التعصب للقبيلة على حساب الوطن أو الحق والعدل,,القبلية هي أكبر عائق أمام بناء الدولة.,,cds,no,,,,,,
AR2633,قبيح,a,['omw-arb-00220956-a'],[no_synset_lemma],شخص أو شيء سيء المنظر أو الفعل,,إنه رجل قبيح شكلاً ومضموناً.,,ddf,yes,,,,,,
AR2234,قتل,n,['omw-arb-02482425-v'],"['أطلق', 'بدأ', 'أكْمل', 'نقض', 'اِسْتثار', 'رفع_الكأس_لإحد', 'صور', 'تحرش', 'منع', 'تبرعم', 'زاد_النار_إشتعالا', 'فرغ', 'استلم', 'خمر', 'وَضَعَ_نِهَايَة_لـِ', 'عجل', 'التهم', 'عاد_فجأءة', 'فرقع', 'أخذ_لقْطة', 'سدد', 'قدح', 'أمات', 'كشط', 'خفض_الأشسعار', 'صرف', 'قبل', 'أطلق_النار', 'توقف_الطائرة', 'أوقف_الدفع', 'بعث', 'لقح', 'سقط', 'اختار', 'نجز_بسرعة', 'إقتطع_مبلغا_مستحقا', 'استفز', 'نجا', 'قضى_على', 'اِغْتال', 'نقص', 'أنْهى', 'حث', 'انسد', 'غيظ', 'أخذ', 'قتّل', 'ألغى', 'اقتضى', 'رمش', 'قطع', 'جر_اللسان', 'إنهار', 'كمل', 'استحث', 'وجه_ضربة', 'ربى', 'انخفض', 'ضحك', 'ربى_الماشية', 'جرى_بسرعة', 'قتل', 'انقطع', 'حجز', 'أضرم_النار', 'هزم', 'أوْقف', 'رفع', 'اشترى', 'وَضَع_حَدَّاً_لـِ', 'أمسك_ب', 'صوب', 'حلق_الذقن', 'هجوم', 'إِغْتال', 'أحرق', 'أتمّ', 'أثار', 'سقوط', 'شيد', 'استولى', 'تمّ', 'أطلق_نحو_الهدف', 'نظر_بإحتقار', 'اِنْطلق_بِسُرْعة_البرْق', 'انتهى', 'أضرم', 'حول', 'تلمع', 'اِنْقطع', 'أقام_مؤقتا', 'نشر_الخبر_بسرعة', 'رشق', 'أسقط', 'رقى', 'رافق', 'جرح', 'حقن', 'رد_بعنف', 'فصل_من_العمل', 'صوّر_فُوتُوغرافِيًّا', 'استيقظ', 'مس_برفق', 'مات_في_ساحة_المعركة', 'حرض', 'علق', 'انسحب', 'قفز_على', 'لمع', 'خرج_للصيد', 'تصور_فوتغرافيا', 'توقف_عن_التدخين', 'وفد', 'فرغ_مِن', 'جمع_تبرعات', 'عدا', 'قضم', 'سكن', 'أحدث', 'إستحوذ_على', 'قبل_التحدى_للمبارزة', 'قصد', 'وضع_حدا', 'اِسْتحثّ', 'سد', 'أطلق_النار_في_الهواء', 'استعجل', 'هبط_النهر', 'أيقظ', 'انقضى', 'استمر', 'ذبح', 'صفّى', 'زاد_المبلغ_المراهن_عليه', 'صوّر', 'نطق_بكلمة_لاذعة', 'جمع', 'انحدر', 'تردد', 'تلفظ_بقوة', 'صنع_فيلما', 'صور_فوتغرافيا', 'سخر', 'توقف_القطار', 'رفع_لأعلى', 'أصاب', 'نال', 'أوقف', 'حظر', 'احتل', 'قطر', 'انكسر', 'رب', 'قام_بزيارة', 'أسر', 'قرر_بسرعة', 'أيْقظ', 'أنهض', 'تطلب', 'تعود', 'شارك', 'أرْسل', 'أرسل_بسرعة', 'تناول', 'تغشى', 'وضع_حد', 'أدرك', 'هيّج', 'أشعل', 'توقّف', 'ثور', 'سعل_مخرجا_البلغم', 'اِنْدفع_كالسهْم', 'أثار_قضية', 'أهاج', 'أنهى', 'تهشم', 'رفع_معنوياته', 'إنطلق_بسرعة', 'وابل', 'استعاد', 'اِنْتهى', 'قذف_فجأة', 'شال', 'بقي', 'غضب', 'نزل', 'خصم', 'إنطلق_بسرعة_الريح', 'اندفع', 'انطلق', 'إنقصف_فجأة', 'نجز', 'فصل', 'حطم', 'حسم', 'أخذ_صورة', 'إصطاد_عصفورين_بحجر_واحد', 'تدنى', 'زور_شيكا', 'زجر', 'طقطق_الأصابع', 'أربك', 'هاج', 'أجج', 'إنفجر_غضبا', 'ذبّح', 'باع', 'لقف', 'اعترض', 'عض', 'إنغلق_بحركة_مفاجئة', 'ترك', 'عكس_النور', 'نهش', 'برز', 'دنا_من_الشيء', 'أضفى_اللمسات', 'سخن_قليلا', 'نهض', 'حسم_مِن_السِّعْر', 'رد_بالنار', 'حمل', 'رفع_الستارة', 'توقف', 'اصطاد', 'مطره_بالأسئلة', 'تخلّص_مِن', 'حقق', 'كفّ_عن', 'انزلق', 'وقع', 'نما', 'اِنْطلق_بِسُرْعة', 'إنطلق_بسرعة_البرق', 'سحج', 'أعدم', 'قذف_بعنف', 'تحجب', 'قشر']",فعل إزهاق الروح، ويستخدم مجازاً لوصف تدمير شيء ما,,لقد قتل أحلامي بقراره.,,re,no,,,,,,
AR2521,قذر,a,[no_synset],[no_synset_lemma],شخص أو شيء متسخ، أو منحط أخلاقياً,,ابتعد عني أيها القذر.,,dmc,yes,,,,,,
AR2231,قرّاد,n,[no_synset],[no_synset_lemma],وصف لشخص طفيلي ولزج يلتصق بالآخرين لمصلحته,,إنه نشبة مثل القراد لا يتركني وشأني.,,an,no,,,,,,
AR2422,قرصان,n,[no_synset],[no_synset_lemma],لص أو سارق، خاصة في البحر أو على الإنترنت,,هذا الموقع يديره قراصنة يسرقون الأفلام.,,re,no,,,,,,
AR1210,قزم,n,[no_synset],[no_synset_lemma],إهانة لشخص قصير القامة، أو للتحقير من شأنه وقيمته,,من أنت أيها القزم لتتحدى الكبار؟.,,ddf,yes,,,,,,
AR429,قصاص,n,[no_synset],[no_synset_lemma],العقوبة بالمثل، وتستخدم للتهديد بالانتقام الشديد,,سوف أنال القصاص منك على ما فعلت.,,cds,no,,,,,,
AR1787,قضيب,n,"['omw-arb-02788689-n', 'omw-arb-04100174-n']",[no_synset_lemma],كلمة بذيئة تشير إلى العضو الذكري، وتستخدم كشتيمة,,كلمة سوقية تستخدم في الشتائم الذكورية القاسية.,,asm,no,,,,,,
AR1607,قطيع,n,[no_synset],[no_synset_lemma],وصف مهين لمجموعة بأنهم يسيرون بلا وعي خلف قائد,,لا تكن فرداً في القطيع، فكر بنفسك.,,cds,no,,,,,,
AR1135,قفا,n,"['omw-arb-04059701-n', 'omw-arb-05559256-n']","['عجْز', 'دُبُر', 'خَلْف', 'ظهْر', 'عجِيزة', 'طرف', 'دُبْر', 'قفا', 'ردْف', 'كفل', 'مُؤخرة', 'مُؤخِّرة', 'مقْعد']",مؤخر العنق، يرتبط استخدامه بالإهانة والضرب كدليل على الذل,,ضربه على قفاه كإشارة لاحتقاره.,,om,no,,,,,,
AR968,قماءة,n,[no_synset],[no_synset_lemma],صفة الحقارة والدناءة وصغر الشأن,,يعيش في قماءة وذل بسبب أفعاله.,,ddp,yes,,,,,,
AR927,قمامة,n,[no_synset],[no_synset_lemma],شتيمة تصف شخصاً أو فكرة بأنها عديمة القيمة ومنحطة,,أفكارك مكانها في سلة القمامة.,,qas,no,,,,,,
AR21,قهر,n,"['omw-arb-04625882-n', 'omw-arb-00419908-n']","['كد', 'قمع', 'عالج', 'عالج_موضوعا', 'حزم', 'انطحن', 'ضرب', 'اِسْتنْزف', 'تجاوز', 'طرق', 'قرش', 'خَفَقَ', 'كتم', 'سيْطر', 'دق', 'تفوق', 'ضنى', 'غلب', 'أنْهك', 'رزم', 'اختار', 'دحر', 'حاز', 'تغلب', 'جلد', 'استنزف', 'فني', 'أزال', 'فاجأ', 'أنفق', 'تخطى', 'هزم', 'أخفى_شهادة', 'سيطر', 'فول', 'وقع_محدثا_صوتا_عاليا', 'قهر', 'أخفى', 'جعد', 'هزم_هزيمة_منكرة', 'رأس', 'أصلح_للرزم', 'نهك', 'شحن', 'ألحق_ب', 'طرق_بقوة', 'لمع', 'عصر', 'قضم', 'تركه_فجأة', 'تلف_خصوبة_التربة', 'وضع_حدا', 'فرغ_كليا', 'تعطل', 'هيمن', 'سد', 'سحق', 'كبح', 'ضرب_بعنف', 'اجتاز', 'طرق_المعادن', 'أجْهد', 'غمر', 'كسر', 'حشا', 'حظر', 'زود_بإلة_مزيلة_للتشويش', 'تغلّب_على', 'ارتحل', 'أدرك', 'أخمد', 'رتب', 'ابتلع', 'دقّ', 'إنصرف_على_عجل', 'طحن', 'خفق', 'خنق', 'استنفد', 'فاز', 'اِسْتنْفد', 'نبض', 'حشر', 'سافر', 'قرع', 'أربك', 'مشى_بخطوات_قوية', 'ذلل', 'كبح_جماح', 'كبت', 'أرهق', 'جرش', 'تراكم', 'تشابه', 'حرم', 'حشد', 'قرع_طبلا', 'وضب', 'ضرب_بقوة', 'تكوم', 'رطم']",الظلم الشديد والإذلال والغلبة بالقوة,,شعر بالقهر لعدم قدرته على أخذ حقه.,,re,no,,,,,,
AR1299,قواد,n,[no_synset],[no_synset_lemma],من يسهل الدعارة ويستغل النساء، شتيمة شديدة الانحطاط,,اتهمه بأنه قواد ليدمر سمعته.,,cds,no,,,,,,
AR1300,قوّاد,n,[no_synset],[no_synset_lemma],صيغة مشددة ومبالغة من قواد، للدلالة على شدة الانحطاط,,إنه قوّاد محترف في عالم الجريمة.,,cds,no,,,,,,
AR1119,كاذب,n,[no_synset],[no_synset_lemma],شخص لا يقول الحقيقة، مخادع,,لا أصدقك، أنت كاذب.,,dmc,yes,,,,,,
AR2774,كافر,n,['omw-arb-10007109-n'],[no_synset_lemma],شتيمة دينية قاسية لمن لا يؤمن بالدين أو يخرج عنه,,كفّره الشيخ بسبب آرائه المختلفة.,,dmc,yes,,,,,,
AR2096,كبش,n,['omw-arb-02411705-n'],[no_synset_lemma],شخص يُقَدَّم كضحية لحماية الآخرين، كبش فداء,,جعلوه كبش فداء ليغطوا على فسادهم.,,an,no,,,,,,
AR393,كذاب,n,[no_synset],[no_synset_lemma],صيغة مبالغة من كاذب، شخص كثير الكذب بشكل احترافي,,لا تصدقه، إنه كذاب ومخادع.,,dmc,yes,,,,,,
AR359,كذب,n,"['omw-arb-00836705-v', 'omw-arb-00684645-v']","['ضلل', 'تمدد', 'استلقى', 'كمن', 'خَالَفَ', 'دلّع', 'تعطل', 'خاتل', 'اِستلْقى', 'دجل', 'ناقض', 'ضل', 'بدد', 'أثقل', 'فنّد', 'قاوم', 'غشّ', 'دلل', 'حظي_بالقبول', 'كمن_في', 'أذْعن', 'كدر', 'خدع', 'رفض', 'اضطجع', 'خَدَعَ', 'اعترض', 'شوه', 'قام_بأعمال_السلب', 'رقد', 'دلّل', 'عارض', 'خَضَعَ', 'إصتدم_ب', 'أرهق', 'كذب', 'خرب', 'ظل', 'نكر', 'تعارض', 'ضلّل', 'عادى', 'ضاد', 'نهب', 'سلّم', 'أنْكر', 'جثم', 'فسد', 'سلق', 'غش', 'تلف', 'عامل_برفق']",قول غير الحقيقة، ويستخدم لوصف كلام شخص بأنه باطل,,كل ما قاله كان كذباً.,,cds,no,,,,,,
AR360,كذبة,n,[no_synset],[no_synset_lemma],خبر غير صحيح، أو وصف لشيء بأنه زائف بالكامل,,حياته كلها مبنية على كذبة كبيرة.,,cds,no,,,,,,
AR1117,كره,n,"['omw-arb-01871979-v', 'omw-arb-01930117-v', 'omw-arb-01448100-v', 'omw-arb-01774136-v', 'omw-arb-01776727-v', 'omw-arb-02504562-v']","['أطلق', 'روج', 'اقتلع', 'عقد', 'كرِه', 'تلقى', 'أزاح', 'صد', 'أطلق_النار', 'سرع', 'شق_طريقة_بصعوبة', 'مقت', 'جرى_سحب_يانصيب', 'جرّ', 'أكْره', 'واصل', 'جر', 'غرز', 'اضطر', 'ناضل', 'دفع_بالقوة', 'كبس_على', 'إنتزع_عنوة', 'ناضل_لبلوغ_هدف', 'اغتصب', 'دفع', 'ضغط', 'حرك', 'تجبر', 'كره', 'عصر', 'إجتذب_المشاهدين', 'شد', 'سحق', 'قاد_سيارة', 'نقل_بعربة', 'فرض', 'استهوى', 'تقاضى', 'أبغض', 'إندفع_نحو', 'بغِض', 'طول_معدنا', 'أخذ_جرعة_من_شراب', 'جرى_بنشاط', 'تناول', 'إبتز_المال', 'رسم', 'قذف_الكرة_بسرعة', 'حرر_وصية', 'كراهية', 'قاد', 'انتزع', 'دخل_بصعوبة', 'استل', 'حشر', 'غصب', 'أرهق_بالملاحقة', 'لفت_الانتباه', 'توغل', 'ربح', 'أقحم', 'تقدم_تدريجيا', 'سحب', 'دسر', 'جذب', 'شق_طريقه', 'شهر_مسدسا', 'لوى_القوس', 'أرهق', 'أدخل', 'ساق', 'شق_طريقه_بالقوة', 'استنتج', 'خسر', 'أجْبر', 'أجبر_على_الطاعة', 'نفر', 'تدحرج']",شعور بالبغض الشديد والنفور,,أنا أشعر بالكره تجاه أفعالك المنافقة.,,svp,no,,,,,,
AR1378,كريه,n,[no_synset],[no_synset_lemma],شخص أو شيء بغيض ومثير للاشمئزاز والنفور,,إنه رجل كريه، لا أحد يطيقه.,,asm,no,,,,,,
AR1013,كس,n,[no_synset],[no_synset_lemma],كلمة بذيئة جداً تشير للعضو التناسلي للمرأة، وتستخدم كشتيمة قاسية,,شتيمة سوقية قاسية تطعن في شرف المرأة وأهلها.,,asf,no,,,,,,
AR5,كسل,n,['omw-arb-00739270-n'],"['إِهْمال', 'كسل', 'سهْو']",الخمول وعدم الرغبة في العمل أو النشاط,,فشلك في الحياة سببه الكسل والإهمال.,,svp,no,,,,,,
AR80,كسلان,n,[no_synset],[no_synset_lemma],صفة للشخص الخامل الذي لا يحب العمل,,إنه موظف كسلان لا ينجز أي شيء.,,cds,no,,,,,,
AR1881,كسول,a,[no_synset],[no_synset_lemma],مرادف لكسلان، شخص قليل النشاط والحركة,,لا تكن كسولاً وانهض من فراشك.,,an,no,,,,,,
AR310,كلب,n,['omw-arb-02084071-n'],[no_synset_lemma],شتيمة شائعة تعني الخسة والدناءة والوفاء لمن يطعمه ولو بالباطل,,أنت كلب وفيٌّ لسيدك الظالم.,,an,no,,,,,,
AR2503,لص,n,['omw-arb-01885845-v'],"['تقدم_ببطء', 'حبا', 'دب', 'دبّ', 'زحف', 'تنمل', 'زَحَفَ', 'انسل', 'تغير_شكله', 'اعترش', 'لص']",الشخص الذي يسرق، سارق,,هذا السياسي لص سرق أموال الشعب.,,re,no,,,,,,
AR271,لصوصية,n,['omw-arb-00780889-n'],[no_synset_lemma],ممارسة السرقة والنهب، وغالباً ما توصف بها أفعال الفاسدين,,تمارس هذه الحكومة اللصوصية على شعبها.,,cds,no,,,,,,
AR856,لعنة,n,[no_synset],[no_synset_lemma],دعاء بالطرد من الرحمة، أو وصف لشخص يجلب المصائب,,أنت لعنة حلت على هذه العائلة.,,asm,no,,,,,,
AR1679,لغو,n,[no_synset],[no_synset_lemma],الكلام الباطل الذي لا فائدة منه,,اجتماعهم كله لغو وكلام فارغ.,,ddp,yes,,,,,,
AR70,لواطة,n,[no_synset],[no_synset_lemma],الفعل الجنسي بين الرجال، ويعتبر من الكبائر في الدين والأعراف,,اتهموه بجريمة اللواطة البشعة.,,om,no,,,,,,
AR571,لواطي,n,[no_synset],[no_synset_lemma],وصف مهين وقاسٍ للرجل الذي يمارس الجنس المثلي,,نعته باللواطي كأقسى شتيمة.,,om,no,,,,,,
AR72,لوطي,a,[no_synset],[no_synset_lemma],شتيمة قاسية للرجل الذي يمارس الجنس مع الرجال، نسبة إلى قوم لوط,,يصفونه باللوطي لتحقيره دينياً واجتماعياً.,,om,no,,,,,,
AR1169,مؤخرة,n,"['omw-arb-08629508-n', 'omw-arb-08482700-n', 'omw-arb-08625846-n']",[no_synset_lemma],كلمة بذيئة تشير إلى الأرداف، وتستخدم في الشتائم السوقية للإهانة,,شتيمة سوقية تستخدم للتحقير والإهانة.,,om,no,,,,,,
AR436,مؤذ,n,[no_synset],[no_synset_lemma],شخص يسبب الأذى والضرر للآخرين عمداً,,جارنا رجل مؤذٍ، يفتعل المشاكل دائماً.,,cds,no,,,,,,
AR1751,مؤسف,a,[no_synset],[no_synset_lemma],وصف لشخص أو وضع مثير للشفقة والاحتقار,,حالك مؤسف وأنت لا تشعر.,,is,yes,,,,,,
AR249,ماخور,n,[no_synset],[no_synset_lemma],بيت للدعارة والفسق، ويستخدم لوصف أي مكان فاسد,,هذا المكان تحول إلى ماخور للفساد.,,cds,no,,,,,,
AR411,مارق,n,['omw-arb-10007109-n'],[no_synset_lemma],شخص خارج عن الدين أو الجماعة ومتمرد عليها,,وصفوه بالمارق لأنه خالف تعاليمهم.,,an,no,,,,,,
AR1380,ماسوني,n,['omw-arb-08235513-n'],[no_synset_lemma],وصف لشخص بأنه ينتمي لمنظمة سرية شريرة (في سياق نظريات المؤامرة),,"يتهم كل خصومه بأنهم ""ماسونيون"".",,cds,no,,,,,,
AR1382,ماسونية,n,[no_synset],[no_synset_lemma],وصف لمنظمة بأنها سرية وشريرة تسعى للسيطرة على العالم,,يحذر من خطر الماسونية العالمية.,,cds,no,,,,,,
AR522,ماشية,n,['omw-arb-01887474-n'],[no_synset_lemma],وصف مهين لمجموعة من الناس بأنهم كالبهائم يساقون بلا وعي,,يسوقهم قائدهم كالماشية إلى حتفهم.,,an,no,,,,,,
AR773,ماعز,n,['omw-arb-02416519-n'],[no_synset_lemma],"شتيمة تصف الشخص بالعناد والغباء، مثل ""عنزة""",,إنه عنيد مثل الماعز لا يستمع لأحد.,,an,no,,,,,,
AR1918,مافيا,n,[no_synset],[no_synset_lemma],وصف لمجموعة بأنها منظمة إجرامية تعمل في الخفاء,,هذه الشركة تدار بواسطة مافيا من الفاسدين.,,cds,no,,,,,,
AR1515,ماكر,a,[no_synset],[no_synset_lemma],شخص خبيث ومخادع، يجيد الحيلة والتلاعب,,احذر منه، إنه سياسي ماكر.,,cds,no,,,,,,
AR2012,مبتز,n,[no_synset],[no_synset_lemma],شخص يهدد بفضح سر للحصول على مال أو منفعة,,قبضت الشرطة على المبتز الذي هدد الفتاة.,,re,no,,,,,,
AR1277,مبذر,n,[no_synset],[no_synset_lemma],شخص مسرف يهدر المال والموارد دون حساب,,إنه مبذر، أضاع ثروة أبيه في أشهر.,,dmc,yes,,,,,,
AR1281,مُبَذِّر,n,[no_synset],[no_synset_lemma],تأكيد على صفة الإسراف وهدر الموارد,,لا تكن مبذراً فالشيطان يحب المبذرين.,,dmc,yes,,,,,,
AR1998,متآمر,n,[no_synset],[no_synset_lemma],شخص يشارك في مؤامرة أو دسيسة ضد الآخرين,,وصفوه بالمتآمر لأنه عارض خططهم الفاسدة.,,cds,no,,,,,,
AR2366,متحذلق,n,[no_synset],[no_synset_lemma],شخص يدعي المعرفة ويتكلم بتكلف وتصنع لإظهار علمه,,طريقته في الكلام متحذلقة ومزعجة.,,cds,no,,,,,,
AR502,متخبط,n,[no_synset],[no_synset_lemma],شخص يتصرف بعشوائية وبدون تخطيط أو هدى,,إنه مدير متخبط، قراراته كلها عشوائية.,,qas,no,,,,,,
AR454,متخلف,n,['omw-arb-07948971-n'],[no_synset_lemma],شخص رجعي في أفكاره وسلوكه، غير مواكب للعصر,,لا تناقشه، إنه شخص متخلف عقلياً.,,cds,no,,,,,,
AR2706,متخنث,n,[no_synset],[no_synset_lemma],شتيمة للرجل الذي يتشبه بالنساء في حركاته وكلامه,,يسخرون منه في الحي ويصفونه بالمتخنث.,,om,no,,,,,,
AR2513,متذلل,n,[no_synset],[no_synset_lemma],شخص يظهر الخضوع والذل والتملق للآخرين بشكل مهين,,إنه متذلل لرئيسه طمعاً في ترقية.,,cds,no,,,,,,
AR2391,متذمر,n,[no_synset],[no_synset_lemma],شخص كثير الشكوى والتأفف من كل شيء,,إنه موظف متذمر لا يعجبه شيء أبداً.,,cds,no,,,,,,
AR2519,متسخ,a,[no_synset],[no_synset_lemma],شخص قذر في مظهره أو في أخلاقه,,أفكاره متسخة مثل ملابسه الرثة.,,dmc,yes,,,,,,
AR1463,متسكع,n,[no_synset],[no_synset_lemma],شخص يهيم في الشوارع بلا عمل أو هدف، صعلوك,,يقضي وقته مع مجموعة من المتسكعين الفاشلين.,,cds,no,,,,,,
AR2322,متسول,n,[no_synset],[no_synset_lemma],من يطلب المال أو العون من الناس بإلحاح وذل,,توقف عن التصرف كالمتسولين واعتمد على نفسك.,,qas,no,,,,,,
AR1294,متشدد,n,"['omw-arb-10077879-n', 'omw-arb-10074735-n']",[no_synset_lemma],شخص متصلب في آرائه (الدينية أو السياسية) ويرفض أي مرونة,,إنه متشدد لا يقبل أي نقاش في أفكاره.,,cds,no,,,,,,
AR622,متشرد,n,[no_synset],[no_synset_lemma],شخص لا مأوى له، يعيش في الشوارع، وتستخدم للتحقير,,يعيش حياة المتشردين بلا كرامة أو هدف.,,ps,yes,,,,,,
AR1465,متطفل,n,[no_synset],[no_synset_lemma],شخص يتدخل في شؤون الآخرين أو يفرض نفسه عليهم دون دعوة,,لا تكن متطفلاً، هذا أمر لا يعنيك.,,cds,no,,,,,,
AR2557,متعالم,n,[no_synset],[no_synset_lemma],من يدعي العلم والمعرفة وهو جاهل,,إنه مجرد متعالم، كلامه كله استعراض فارغ.,,cds,no,,,,,,
AR2656,متعالي,a,[no_synset],[no_synset_lemma],شخص متكبر ينظر إلى الناس بفوقية واستعلاء,,أسلوبه المتعالي في الكلام يثير غضب الجميع.,,svp,no,,,,,,
AR403,متعصب,n,"['omw-arb-10077879-n', 'omw-arb-09853645-n']",[no_synset_lemma],شخص منحاز بشدة لفكرته أو جماعته ويرفض الآخرين,,إنه متعصب دينياً ولا يرى إلا نفسه.,,svp,no,,,,,,
AR2660,متغطرس,a,[no_synset],[no_synset_lemma],شخص متكبر ومغرور يتصرف بصلف ووقاحة,,الحاكم المتغطرس يكرهه شعبه.,,svp,no,,,,,,
AR495,متفاخر,n,[no_synset],[no_synset_lemma],شخص يكثر من التباهي بنفسه وإنجازاته بشكل مزعج,,إنه متفاخر لا يتوقف عن الحديث عن أمواله.,,cds,no,,,,,,
AR1832,متكاسل,n,[no_synset],[no_synset_lemma],شخص يظهر الكسل ويتجنب بذل الجهد,,طرد المدير الموظف المتكاسل عن عمله.,,dmc,yes,,,,,,
AR2658,متكبر,a,[no_synset],[no_synset_lemma],شخص يرى نفسه أكبر وأفضل من الآخرين ويتعالى عليهم,,إنه متكبر، لا يسلم على الفقراء.,,svp,no,,,,,,
AR1466,متلصص,n,[no_synset],[no_synset_lemma],شخص يتجسس على عورات الناس وخصوصياتهم خفية,,قبضوا عليه وهو متلصص على جيرانه.,,cds,no,,,,,,
AR1833,متهرب,n,[no_synset],[no_synset_lemma],شخص يتهرب من مسؤولياته وواجباته,,إنه متهرب من دفع الضرائب للدولة.,,cds,no,,,,,,
AR1747,متواني,n,[no_synset],[no_synset_lemma],شخص مقصر ومتباطئ في أداء عمله,,عوقب الجندي المتواني عن حراسة موقعه.,,svp,no,,,,,,
AR277,متوحش,n,[no_synset],[no_synset_lemma],شخص عنيف وقاسٍ بلا رحمة، يتصرف كالحيوانات المفترسة,,تعاملوا مع الأسرى بأسلوب متوحش.,,ddp,yes,,,,,,
AR1561,مثلي,n,[no_synset],[no_synset_lemma],وصف مهين في السياقات المعادية للمثلية الجنسية للرجل الذي ينجذب للرجال,,"ناداه بـ ""يا مثلي"" بقصد إهانته وتحقيره.",,om,no,,,,,,
AR1557,مثلية,n,[no_synset],[no_synset_lemma],وصف مهين للعلاقة الجنسية بين أفراد من نفس الجنس في سياق الرفض,,يهاجم المثلية ويعتبرها انحلالاً أخلاقياً.,,om,no,,,,,,
AR419,مجرم,n,"['omw-arb-01320988-a', 'omw-arb-09977660-n']",[no_synset_lemma],شخص يرتكب الجرائم ويخالف القانون,,هذا الرجل مجرم، مكانه في السجن.,,re,no,,,,,,
AR1223,مجنون,a,[no_synset],[no_synset_lemma],شخص فاقد للعقل، وتستخدم كشتيمة لمن يتصرف بغرابة أو تهور,,أنت مجنون إن ظننت أني سأوافق على هذا.,,ddp,yes,,,,,,
AR1732,محتال,n,['omw-arb-10334782-n'],[no_synset_lemma],شخص مخادع يستخدم الحيلة لسرقة أموال الناس,,لقد كان ضحية لرجل محتال سرق كل ماله.,,dmc,yes,,,,,,
AR722,مخادع,a,[no_synset],[no_synset_lemma],شخص يظهر عكس ما يبطن ليضلل الآخرين,,لا تثق به، إنه شخص مخادع وكذاب.,,cds,no,,,,,,
AR906,مخبر,n,"['omw-arb-10521662-n', 'omw-arb-10569411-n']",[no_synset_lemma],شخص ينقل الأخبار سراً للسلطة، جاسوس أو واشٍ,,كان مخبراً للشرطة يشي بزملائه في العمل.,,ddp,yes,,,,,,
AR1733,مختلق,n,[no_synset],[no_synset_lemma],شيء مصطنع وغير حقيقي، قصة ملفقة,,كل اتهاماته مختلقة ولا أساس لها من الصحة.,,dmc,yes,,,,,,
AR1130,مرائي,n,[no_synset],[no_synset_lemma],شخص يتظاهر بالصلاح والتقوى أمام الناس ليخدعهم، (من الرياء),,إنه مرائي، أعماله كلها للناس لا لله.,,dmc,yes,,,,,,
AR1760,مرابي,a,[no_synset],[no_synset_lemma],شخص يقرض المال بفائدة فاحشة (ربا) ويستغل حاجة الناس,,إنه مرابي لا يرحم، يستولي على بيوت الفقراء.,,cds,no,,,,,,
AR2773,مرتد,n,['omw-arb-10007109-n'],[no_synset_lemma],من ترك دين الإسلام، وتعتبر تهمة خطيرة جداً في سياقات دينية متشددة,,أعلنوا أنه مرتد وأهدروا دمه.,,dmc,yes,,,,,,
AR1900,مرتكب,n,[no_synset],[no_synset_lemma],من يفعل الخطأ أو الجريمة,,هو مرتكب تلك الجريمة الشنعاء.,,cds,no,,,,,,
AR1821,مرحاض,n,['omw-arb-04446276-n'],[no_synset_lemma],إهانة لوصف مكان بالقذارة الشديدة أو فم شخص بالبذاءة,,فمه عبارة عن مرحاض، لا يخرج منه إلا القبيح.,,cds,no,,,,,,
AR92,مزحة,n,['omw-arb-00427580-n'],[no_synset_lemma],وصف مهين لشخص بأنه تافه وغير جاد، لا قيمة له,,أنت مجرد مزحة سخيفة في هذا العالم.,,cds,no,,,,,,
